Date;Download;Upload;Ping
2020/09/01 08:15:25;89.06;89.42;4.31
2020/09/01 08:20:25;72.15;34.28;5.26
2020/09/01 08:25:25;89.33;89.76;4.32
2020/09/01 08:30:26;89.24;89.73;5.05
2020/09/01 08:35:25;88.9;89.72;3.97
2020/09/01 08:40:25;89.07;89.02;5.2
2020/09/01 08:45:25;89.13;89.75;4.19
2020/09/01 08:50:25;89.0;89.85;5.05
2020/09/01 08:55:25;89.14;89.67;4.04
2020/09/01 09:00:25;89.08;89.65;4.49
2020/09/01 09:05:25;88.91;89.27;3.81
2020/09/01 09:10:27;89.09;89.33;5.15
2020/09/01 09:15:25;89.23;89.47;4.02
2020/09/01 09:20:25;72.1;38.71;5.36
2020/09/01 09:25:25;89.14;89.47;4.22
2020/09/01 09:30:25;89.22;89.63;5.37
2020/09/01 09:35:24;88.73;89.44;3.94
2020/09/01 09:40:25;89.15;89.34;4.95
2020/09/01 09:45:25;88.83;89.83;4.28
2020/09/01 09:50:25;81.97;35.53;5.39
2020/09/01 09:55:24;89.33;89.56;3.86
2020/09/01 10:00:25;89.27;89.54;5.4
2020/09/01 10:05:25;89.1;89.53;3.93
2020/09/01 10:10:25;89.12;89.33;4.7
2020/09/01 10:15:24;89.05;89.57;3.9
2020/09/01 10:20:25;89.07;89.31;6.13
2020/09/01 10:25:25;89.15;89.93;3.97
2020/09/01 10:30:25;89.11;89.54;3.96
2020/09/01 10:35:25;89.26;89.39;4.0
2020/09/01 10:40:26;89.14;89.28;4.39
2020/09/01 10:45:24;89.32;89.25;4.04
2020/09/01 10:50:25;89.21;89.57;5.19
2020/09/01 10:55:24;88.47;89.24;3.96
2020/09/01 11:00:25;88.03;89.55;5.33
2020/09/01 11:05:25;88.69;89.22;4.42
2020/09/01 11:10:29;88.79;89.57;5.13
2020/09/01 11:15:24;88.77;89.22;3.97
2020/09/01 11:20:24;81.01;62.76;4.98
2020/09/01 11:25:24;88.76;89.38;4.0
2020/09/01 11:30:26;76.95;38.61;5.53
2020/09/01 11:35:24;88.46;88.93;3.97
2020/09/01 11:40:25;88.46;89.66;4.11
2020/09/01 11:45:25;85.76;89.55;4.72
2020/09/01 11:50:25;88.37;89.47;4.21
2020/09/01 11:55:25;88.9;89.29;3.98
2020/09/01 12:00:25;88.86;89.6;4.17
2020/09/01 12:05:24;88.94;89.64;4.15
2020/09/01 12:10:24;88.82;89.63;4.0
2020/09/01 12:15:24;89.01;89.45;3.99
2020/09/01 12:20:24;73.46;51.03;5.65
2020/09/01 12:25:24;88.88;89.69;4.1
2020/09/01 12:30:24;88.9;89.6;5.33
2020/09/01 12:35:24;89.12;89.68;3.79
2020/09/01 12:40:25;88.79;89.7;6.29
2020/09/01 12:45:25;89.16;89.56;3.87
2020/09/01 12:50:26;88.64;89.68;5.18
2020/09/01 12:55:25;89.3;89.2;4.19
2020/09/01 13:00:25;89.08;89.36;4.02
2020/09/01 13:06:13;89.06;38.73;5.01
2020/09/01 13:10:29;88.92;89.5;5.31
2020/09/01 13:15:58;88.22;82.63;4.56
2020/09/01 13:20:27;89.01;88.96;5.48
2020/09/01 13:25:25;89.05;88.77;6.1
2020/09/01 13:30:27;89.11;88.82;5.5
2020/09/01 13:35:27;89.02;89.1;4.71
2020/09/01 13:40:27;88.78;86.61;5.89
2020/09/01 13:45:25;89.22;89.27;4.27
2020/09/01 13:50:26;87.64;89.48;4.33
2020/09/01 13:55:25;86.77;89.55;4.26
2020/09/01 14:00:34;88.9;80.69;5.15
2020/09/01 14:05:28;89.1;84.05;4.05
2020/09/01 14:10:27;88.74;89.54;4.07
2020/09/01 14:15:25;89.24;89.79;4.05
2020/09/01 14:20:25;71.57;44.89;6.4
2020/09/01 14:25:24;89.08;89.83;4.06
2020/09/01 14:30:24;89.01;89.15;4.11
2020/09/01 14:35:24;89.34;89.76;4.03
2020/09/01 14:40:24;89.08;89.66;4.88
2020/09/01 14:45:24;89.21;89.43;3.82
2020/09/01 14:50:24;75.65;44.66;4.98
2020/09/01 14:55:25;89.0;89.59;3.88
2020/09/01 15:00:25;88.99;89.45;5.1
2020/09/01 15:05:25;89.23;89.67;3.85
2020/09/01 15:10:26;87.48;89.45;5.49
2020/09/01 15:15:25;87.51;89.56;4.25
2020/09/01 15:20:25;84.48;89.52;5.17
2020/09/01 15:25:25;89.11;89.6;4.07
2020/09/01 15:30:25;89.08;89.82;5.2
2020/09/01 15:35:24;89.41;89.54;3.88
2020/09/01 15:40:27;88.88;89.53;4.59
2020/09/01 15:45:24;89.34;89.37;3.86
2020/09/01 15:50:28;88.87;89.28;4.66
2020/09/01 15:55:24;88.96;88.98;4.0
2020/09/01 16:00:25;88.95;89.24;5.85
2020/09/01 16:05:25;89.16;89.79;3.78
2020/09/01 16:10:26;89.1;89.68;5.16
2020/09/01 16:15:25;89.2;89.37;4.37
2020/09/01 16:20:25;89.17;89.54;5.14
2020/09/01 16:25:24;87.23;89.59;4.06
2020/09/01 16:30:24;88.64;89.39;5.37
2020/09/01 16:35:25;89.19;89.69;4.11
2020/09/01 16:40:25;89.37;89.39;4.28
2020/09/01 16:45:25;89.19;89.65;3.98
2020/09/01 16:50:25;89.15;89.63;4.84
2020/09/01 16:55:25;89.13;89.59;3.89
2020/09/01 17:00:26;89.0;88.99;5.06
2020/09/01 17:05:25;89.26;89.59;4.05
2020/09/01 17:10:25;89.23;89.41;4.23
2020/09/01 17:15:24;88.86;89.36;3.94
2020/09/01 17:20:25;89.17;89.67;3.98
2020/09/01 17:25:25;89.25;89.66;3.93
2020/09/01 17:30:27;88.65;89.49;4.17
2020/09/01 17:35:25;88.61;89.36;3.88
2020/09/01 17:40:24;88.48;89.38;4.13
2020/09/01 17:45:24;88.54;89.38;3.84
2020/09/01 17:50:28;88.57;89.66;5.43
2020/09/01 17:55:24;89.4;89.6;4.19
2020/09/01 18:00:25;56.75;30.45;5.66
2020/09/01 18:05:25;89.25;89.6;3.92
2020/09/01 18:10:25;89.08;89.37;4.62
2020/09/01 18:15:25;89.32;89.58;4.11
2020/09/01 18:20:25;89.24;89.82;4.59
2020/09/01 18:25:25;88.87;89.48;4.02
2020/09/01 18:30:25;89.31;89.43;4.51
2020/09/01 18:35:24;89.39;89.63;3.96
2020/09/01 18:40:25;89.05;89.05;4.01
2020/09/01 18:45:24;88.85;89.68;4.14
2020/09/01 18:50:25;89.02;89.43;3.97
2020/09/01 18:55:25;89.41;89.43;3.97
2020/09/01 19:00:24;89.05;89.53;3.92
2020/09/01 19:05:24;89.13;89.46;3.86
2020/09/01 19:10:24;89.23;89.4;5.09
2020/09/01 19:15:24;89.37;89.46;3.87
2020/09/01 19:20:25;89.07;89.23;5.51
2020/09/01 19:25:24;89.4;89.67;4.02
2020/09/01 19:30:24;89.14;89.19;5.12
2020/09/01 19:35:24;88.98;89.68;4.22
2020/09/01 19:40:24;89.09;89.13;4.05
2020/09/01 19:45:24;89.02;89.53;3.84
2020/09/01 19:50:24;89.09;89.63;5.24
2020/09/01 19:55:24;89.12;89.71;3.94
2020/09/01 20:00:26;62.38;37.62;5.32
2020/09/01 20:05:25;88.3;89.77;4.24
2020/09/01 20:10:25;87.51;89.54;4.42
2020/09/01 20:15:25;88.17;89.39;3.98
2020/09/01 20:20:28;79.6;64.04;5.62
2020/09/01 20:25:25;89.05;89.13;3.98
2020/09/01 20:30:25;68.91;71.82;5.4
2020/09/01 20:35:24;88.74;89.45;3.93
2020/09/01 20:40:25;87.26;67.5;4.98
2020/09/01 20:45:24;88.79;89.63;4.08
2020/09/01 20:50:28;88.97;89.67;5.18
2020/09/01 20:55:25;89.12;89.53;4.08
2020/09/01 21:00:25;88.99;89.79;5.43
2020/09/01 21:05:25;89.32;89.65;4.4
2020/09/01 21:10:25;89.1;89.65;3.9
2020/09/01 21:15:25;89.22;89.57;3.88
2020/09/01 21:20:25;88.83;89.52;5.24
2020/09/01 21:25:25;89.11;89.49;3.93
2020/09/01 21:30:24;89.12;89.36;4.42
2020/09/01 21:35:24;88.92;89.71;3.87
2020/09/01 21:40:26;78.15;41.02;5.28
2020/09/01 21:45:24;89.19;89.54;3.97
2020/09/01 21:50:24;88.86;89.6;3.85
2020/09/01 21:55:24;89.21;89.5;3.92
2020/09/01 22:00:25;88.99;89.17;5.65
2020/09/01 22:05:25;89.1;89.87;4.07
2020/09/01 22:10:25;89.04;89.34;5.32
2020/09/01 22:15:25;88.97;89.33;4.06
2020/09/01 22:20:25;88.88;89.42;4.45
2020/09/01 22:25:24;88.5;89.7;4.17
2020/09/01 22:30:24;88.68;89.74;5.27
2020/09/01 22:35:24;88.65;89.42;4.48
2020/09/01 22:40:26;88.82;89.58;4.35
2020/09/01 22:45:24;88.84;89.26;4.4
2020/09/01 22:50:24;89.06;89.72;4.27
2020/09/01 22:55:25;88.89;89.27;4.03
2020/09/01 23:00:25;88.87;89.66;4.04
2020/09/01 23:05:25;88.8;89.78;3.98
2020/09/01 23:10:26;89.05;89.5;4.21
2020/09/01 23:15:25;89.37;89.69;3.86
2020/09/01 23:20:26;88.98;89.46;4.18
2020/09/01 23:25:24;89.2;89.46;3.88
2020/09/01 23:30:25;89.22;89.27;4.14
2020/09/01 23:35:25;89.34;89.26;4.34
2020/09/01 23:40:25;88.86;89.59;6.07
2020/09/01 23:45:25;81.46;89.27;3.93
2020/09/01 23:50:25;77.26;59.87;5.31
2020/09/01 23:55:25;89.1;89.28;4.2
2020/09/02 00:00:26;88.87;89.4;3.97
2020/09/02 00:05:25;89.32;89.6;4.14
2020/09/02 00:10:27;88.78;89.18;4.13
2020/09/02 00:15:25;89.18;89.54;4.34
2020/09/02 00:20:25;83.1;85.99;5.59
2020/09/02 00:25:25;87.7;89.51;4.16
2020/09/02 00:30:25;88.23;89.83;4.09
2020/09/02 00:35:25;89.38;89.56;4.06
2020/09/02 00:40:24;87.88;89.46;4.02
2020/09/02 00:45:24;88.28;89.62;4.12
2020/09/02 00:50:25;86.46;89.54;5.02
2020/09/02 00:55:24;89.16;89.66;3.94
2020/09/02 01:00:25;88.52;89.23;5.18
2020/09/02 01:05:26;89.27;89.14;4.13
2020/09/02 01:10:25;88.67;89.44;4.04
2020/09/02 01:15:25;89.12;89.23;4.4
2020/09/02 01:20:25;88.89;89.4;4.68
2020/09/02 01:25:25;89.17;89.55;3.98
2020/09/02 01:30:26;89.3;89.61;6.02
2020/09/02 01:35:24;89.32;89.54;4.48
2020/09/02 01:40:24;89.16;89.84;4.03
2020/09/02 01:45:25;89.43;89.1;3.99
2020/09/02 01:50:25;89.14;89.52;3.81
2020/09/02 01:55:25;89.28;89.65;3.94
2020/09/02 02:00:25;88.95;89.47;5.4
2020/09/02 02:05:25;88.59;89.45;4.05
2020/09/02 02:10:24;88.86;89.77;4.67
2020/09/02 02:15:24;87.71;89.67;4.15
2020/09/02 02:20:25;88.88;89.49;4.08
2020/09/02 02:25:24;89.11;89.69;3.84
2020/09/02 02:30:25;88.99;89.54;4.0
2020/09/02 02:35:24;89.31;89.26;4.12
2020/09/02 02:40:26;89.04;89.51;5.2
2020/09/02 02:45:25;89.27;89.75;3.94
2020/09/02 02:50:25;89.14;89.17;5.69
2020/09/02 02:55:25;89.31;89.64;4.09
2020/09/02 03:00:25;89.25;89.25;4.89
2020/09/02 03:05:24;89.19;89.34;3.92
2020/09/02 03:10:24;89.02;89.65;5.29
2020/09/02 03:15:24;89.31;89.53;3.85
2020/09/02 03:20:25;88.91;89.47;5.06
2020/09/02 03:25:24;89.46;89.54;3.88
2020/09/02 03:30:25;89.02;89.59;5.09
2020/09/02 03:35:25;89.34;89.64;3.93
2020/09/02 03:40:25;89.2;89.67;5.06
2020/09/02 03:45:24;89.3;89.82;3.87
2020/09/02 03:50:24;89.13;89.53;4.81
2020/09/02 03:55:24;89.14;89.23;3.88
2020/09/02 04:00:25;89.04;89.3;5.07
2020/09/02 04:05:25;89.35;89.09;3.89
2020/09/02 04:10:26;89.05;89.54;5.31
2020/09/02 04:15:25;88.51;89.81;3.94
2020/09/02 04:20:25;88.97;89.28;4.97
2020/09/02 04:25:25;89.08;89.67;3.99
2020/09/02 04:30:25;89.24;89.59;4.16
2020/09/02 04:35:24;89.27;89.59;4.05
2020/09/02 04:40:25;89.1;89.5;6.33
2020/09/02 04:45:25;89.17;89.45;3.86
2020/09/02 04:50:26;89.17;89.89;4.56
2020/09/02 04:55:25;89.18;89.23;3.97
2020/09/02 05:00:25;89.04;89.56;5.11
2020/09/02 05:05:24;89.09;89.26;3.81
2020/09/02 05:10:24;89.08;89.28;4.89
2020/09/02 05:15:24;88.93;89.72;4.03
2020/09/02 05:20:24;88.87;89.64;5.06
2020/09/02 05:25:25;89.3;89.06;3.93
2020/09/02 05:30:25;88.92;89.78;4.0
2020/09/02 05:35:25;88.54;89.14;3.85
2020/09/02 05:40:25;89.1;89.16;3.9
2020/09/02 05:45:25;88.96;89.49;3.91
2020/09/02 05:50:26;89.17;89.64;4.14
2020/09/02 05:55:24;89.04;89.56;3.87
2020/09/02 06:00:26;88.72;89.29;5.1
2020/09/02 06:05:24;89.19;89.55;3.9
2020/09/02 06:10:24;88.97;89.37;5.5
2020/09/02 06:15:24;89.42;89.64;3.94
2020/09/02 06:20:24;88.85;89.46;5.17
2020/09/02 06:25:25;89.09;89.32;3.81
2020/09/02 06:30:25;83.82;61.57;4.85
2020/09/02 06:35:25;89.21;89.6;3.91
2020/09/02 06:40:25;89.05;89.68;5.01
2020/09/02 06:45:24;89.05;89.75;4.01
2020/09/02 06:50:24;89.11;89.17;4.97
2020/09/02 06:55:24;89.17;89.43;3.92
2020/09/02 07:00:25;61.02;25.13;4.6
2020/09/02 07:05:25;89.08;89.0;4.13
2020/09/02 07:10:26;89.12;89.38;4.68
2020/09/02 07:15:25;89.04;89.6;3.96
2020/09/02 07:20:29;88.8;89.41;5.6
2020/09/02 07:25:24;89.23;89.61;4.0
2020/09/02 07:30:25;89.0;89.58;4.81
2020/09/02 07:35:24;89.37;89.68;3.85
2020/09/02 07:40:26;89.17;89.55;5.34
2020/09/02 07:45:25;89.19;89.26;3.91
2020/09/02 07:50:26;84.82;39.58;4.94
2020/09/02 07:55:24;89.22;89.57;3.92
2020/09/02 08:00:24;89.09;89.33;5.2
2020/09/02 08:05:24;89.16;89.21;3.9
2020/09/02 08:10:26;68.71;48.92;4.64
2020/09/02 08:15:25;89.08;89.47;4.72
2020/09/02 08:20:25;80.61;89.5;4.51
2020/09/02 08:25:25;86.83;89.48;3.93
2020/09/02 08:30:25;88.96;89.55;5.11
2020/09/02 08:35:25;89.38;89.59;4.32
2020/09/02 08:40:25;88.84;89.33;5.14
2020/09/02 08:45:25;88.96;89.32;4.71
2020/09/02 08:50:25;89.13;89.5;4.04
2020/09/02 08:55:24;89.2;89.63;4.39
2020/09/02 09:00:24;86.82;89.56;4.75
2020/09/02 09:05:24;88.58;89.09;3.91
2020/09/02 09:10:25;88.94;89.35;3.99
2020/09/02 09:15:24;88.75;89.6;3.86
2020/09/02 09:20:26;88.82;89.08;4.86
2020/09/02 09:25:24;88.82;89.79;3.86
2020/09/02 09:30:24;88.55;89.64;4.99
2020/09/02 09:35:24;88.9;89.48;3.8
2020/09/02 09:40:24;88.63;89.63;4.4
2020/09/02 09:45:24;88.76;89.1;3.95
2020/09/02 09:50:26;88.67;89.6;5.33
2020/09/02 09:55:24;88.86;89.53;3.84
2020/09/02 10:00:32;76.31;72.1;5.02
2020/09/02 10:05:24;88.94;89.62;3.82
2020/09/02 10:10:24;88.98;89.05;5.29
2020/09/02 10:15:24;88.87;89.55;3.77
2020/09/02 10:20:24;88.85;89.35;4.96
2020/09/02 10:25:24;88.65;89.74;3.85
2020/09/02 10:30:25;86.73;86.53;3.96
2020/09/02 10:35:24;88.06;89.43;3.93
2020/09/02 10:40:25;88.58;89.46;3.85
2020/09/02 10:45:25;88.85;89.54;3.96
2020/09/02 10:50:25;88.69;89.49;4.07
2020/09/02 10:55:29;88.97;89.57;4.7
2020/09/02 11:00:25;88.87;89.73;4.17
2020/09/02 11:05:25;88.76;89.34;3.79
2020/09/02 11:10:26;88.5;89.63;5.45
2020/09/02 11:15:25;88.75;89.52;3.86
2020/09/02 11:20:27;78.9;56.37;5.11
2020/09/02 11:25:24;89.09;88.97;4.09
2020/09/02 11:30:24;88.82;89.45;4.6
2020/09/02 11:35:25;88.79;89.36;4.31
2020/09/02 11:40:25;64.52;37.48;4.91
2020/09/02 11:45:24;88.7;89.06;3.89
2020/09/02 11:50:24;88.74;89.65;5.51
2020/09/02 11:55:24;88.82;89.53;4.04
2020/09/02 12:00:35;75.1;87.26;5.02
2020/09/02 12:05:25;89.11;89.4;3.89
2020/09/02 12:10:26;88.52;89.01;5.12
2020/09/02 12:15:25;88.91;89.72;3.9
2020/09/02 12:20:26;88.53;89.44;5.21
2020/09/02 12:25:25;88.8;89.53;3.89
2020/09/02 12:30:25;86.82;89.64;5.35
2020/09/02 12:35:25;88.38;89.41;3.96
2020/09/02 12:40:25;88.79;89.64;4.84
2020/09/02 12:45:25;88.78;89.67;3.94
2020/09/02 12:50:26;69.52;41.51;5.09
2020/09/02 12:55:25;88.72;89.62;3.91
2020/09/02 13:00:24;88.56;89.32;5.53
2020/09/02 13:05:24;87.37;89.66;3.95
2020/09/02 13:10:24;88.79;89.47;5.17
2020/09/02 13:15:24;88.7;89.76;4.0
2020/09/02 13:20:24;88.57;89.55;3.93
2020/09/02 13:25:25;88.53;87.61;4.24
2020/09/02 13:30:28;88.08;89.09;3.96
2020/09/02 13:35:24;87.18;89.2;4.14
2020/09/02 13:40:25;70.16;39.53;5.65
2020/09/02 13:45:24;88.78;89.45;3.91
2020/09/02 13:50:25;82.28;89.49;5.58
2020/09/02 13:55:24;88.74;89.66;3.83
2020/09/02 14:00:28;88.74;89.35;5.18
2020/09/02 14:05:25;88.69;89.15;3.99
2020/09/02 14:10:24;88.92;89.18;5.3
2020/09/02 14:15:24;88.98;89.43;3.9
2020/09/02 14:20:25;88.96;89.22;4.73
2020/09/02 14:25:24;88.81;89.45;3.96
2020/09/02 14:30:32;88.96;89.69;4.6
2020/09/02 14:35:24;89.11;89.6;3.81
2020/09/02 14:40:25;88.93;89.58;5.42
2020/09/02 14:45:24;89.08;89.26;3.98
2020/09/02 14:50:28;88.95;87.36;5.07
2020/09/02 14:55:24;87.16;89.53;3.91
2020/09/02 15:00:24;67.1;59.07;5.79
2020/09/02 15:05:24;88.72;89.51;3.95
2020/09/02 15:10:25;88.84;89.38;5.39
2020/09/02 15:15:25;87.15;88.77;3.99
2020/09/02 15:20:25;88.12;89.52;5.21
2020/09/02 15:25:24;88.56;89.29;3.96
2020/09/02 15:30:25;87.98;89.54;4.53
2020/09/02 15:35:24;89.17;89.81;3.96
2020/09/02 15:40:26;88.66;89.21;4.63
2020/09/02 15:45:24;88.74;89.31;3.93
2020/09/02 15:50:25;88.98;89.72;5.04
2020/09/02 15:55:24;88.74;89.26;3.78
2020/09/02 16:00:24;89.06;88.77;4.63
2020/09/02 16:05:24;89.32;89.78;3.84
2020/09/02 16:10:25;75.06;48.23;4.88
2020/09/02 16:15:25;89.3;89.57;3.84
2020/09/02 16:20:25;89.09;89.43;4.64
2020/09/02 16:25:24;89.05;89.69;3.89
2020/09/02 16:30:28;88.97;89.48;5.06
2020/09/02 16:35:24;89.05;89.14;3.88
2020/09/02 16:40:24;67.18;64.47;5.32
2020/09/02 16:45:24;89.17;89.7;3.83
2020/09/02 16:50:25;89.16;89.64;4.81
2020/09/02 16:55:25;88.93;89.6;3.92
2020/09/02 17:00:25;89.06;89.52;5.42
2020/09/02 17:05:25;88.88;89.47;3.94
2020/09/02 17:10:25;88.7;89.66;4.36
2020/09/02 17:15:25;88.93;89.48;4.11
2020/09/02 17:20:26;88.76;89.39;5.42
2020/09/02 17:25:25;88.12;89.54;4.13
2020/09/02 17:30:25;77.53;71.76;5.14
2020/09/02 17:35:25;89.23;89.44;3.92
2020/09/02 17:40:25;88.97;89.83;5.59
2020/09/02 17:45:25;88.69;89.72;3.95
2020/09/02 17:50:25;89.02;89.39;4.3
2020/09/02 17:55:24;88.74;89.21;4.04
2020/09/02 18:00:24;88.9;89.58;4.05
2020/09/02 18:05:24;89.39;89.45;4.01
2020/09/02 18:10:25;89.08;89.57;4.39
2020/09/02 18:15:24;89.1;89.74;4.0
2020/09/02 18:20:27;79.45;66.7;5.34
2020/09/02 18:25:24;88.24;89.49;4.03
2020/09/02 18:30:24;89.09;89.44;4.91
2020/09/02 18:35:24;88.67;89.59;3.95
2020/09/02 18:40:24;89.0;89.76;5.3
2020/09/02 18:45:24;89.24;89.36;3.91
2020/09/02 18:50:26;89.02;89.61;5.32
2020/09/02 18:55:25;89.35;89.49;3.85
2020/09/02 19:00:29;71.6;62.81;5.35
2020/09/02 19:05:24;88.71;89.15;3.9
2020/09/02 19:10:26;89.09;89.19;4.38
2020/09/02 19:15:25;89.11;89.48;3.95
2020/09/02 19:20:25;77.0;62.57;5.11
2020/09/02 19:25:25;89.22;89.65;3.87
2020/09/02 19:30:26;88.99;89.49;5.14
2020/09/02 19:35:25;89.41;89.05;4.45
2020/09/02 19:40:26;89.2;89.62;5.14
2020/09/02 19:45:25;89.34;89.56;4.03
2020/09/02 19:50:26;87.58;56.89;5.57
2020/09/02 19:55:25;89.35;89.64;3.99
2020/09/02 20:00:25;88.73;89.7;4.0
2020/09/02 20:05:25;88.62;89.22;3.77
2020/09/02 20:10:25;88.78;89.53;4.78
2020/09/02 20:15:24;89.24;89.56;3.88
2020/09/02 20:20:25;88.97;89.36;4.72
2020/09/02 20:25:24;89.35;89.41;3.91
2020/09/02 20:30:24;63.43;49.2;5.53
2020/09/02 20:35:24;89.07;88.92;4.01
2020/09/02 20:40:25;89.23;89.43;3.88
2020/09/02 20:45:25;88.97;89.45;4.0
2020/09/02 20:50:25;89.22;89.56;4.28
2020/09/02 20:55:25;89.22;89.42;4.01
2020/09/02 21:00:25;88.06;89.49;4.21
2020/09/02 21:05:25;88.9;89.66;4.11
2020/09/02 21:10:52;88.54;40.25;4.94
2020/09/02 21:15:35;87.02;88.5;4.62
2020/09/02 21:20:33;76.22;79.49;7.08
2020/09/02 21:25:25;86.53;89.25;4.61
2020/09/02 21:30:32;79.01;68.55;5.85
2020/09/02 21:38:58;87.36;0.0;5.01
2020/09/02 21:45:25;89.11;88.72;5.1
2020/09/02 21:50:28;88.73;89.73;4.41
2020/09/02 21:55:25;83.21;89.39;4.47
2020/09/02 22:00:25;88.02;89.5;4.29
2020/09/02 22:05:25;88.04;89.36;4.54
2020/09/02 22:10:25;88.2;89.66;4.39
2020/09/02 22:15:25;88.4;89.19;4.04
2020/09/02 22:20:27;86.9;89.37;4.22
2020/09/02 22:25:25;86.01;89.53;4.58
2020/09/02 22:30:25;88.57;89.57;4.1
2020/09/02 22:35:25;85.59;89.19;3.93
2020/09/02 22:40:24;85.58;89.55;4.36
2020/09/02 22:45:24;87.82;89.15;4.05
2020/09/02 22:50:24;86.41;89.47;4.1
2020/09/02 22:55:25;84.89;89.39;4.05
2020/09/02 23:00:25;87.58;89.3;4.36
2020/09/02 23:05:25;86.75;89.73;4.07
2020/09/02 23:10:25;87.06;89.7;5.11
2020/09/02 23:15:25;86.97;89.41;4.05
2020/09/02 23:20:26;86.94;89.47;4.16
2020/09/02 23:25:24;87.72;89.31;3.97
2020/09/02 23:30:25;87.38;89.58;4.06
2020/09/02 23:35:25;86.59;89.2;4.23
2020/09/02 23:40:25;86.81;89.68;4.24
2020/09/02 23:45:25;89.32;89.75;4.18
2020/09/02 23:50:25;88.79;88.72;4.0
2020/09/02 23:55:24;89.08;89.82;3.92
2020/09/03 00:00:25;89.03;89.73;4.19
2020/09/03 00:05:25;89.01;89.19;3.99
2020/09/03 00:10:25;89.12;89.54;3.99
2020/09/03 00:15:25;88.94;89.69;3.96
2020/09/03 00:20:25;89.04;89.35;3.91
2020/09/03 00:25:25;86.69;89.52;4.0
2020/09/03 00:30:27;84.72;89.3;4.6
2020/09/03 00:35:24;89.09;89.07;4.12
2020/09/03 00:40:28;86.65;89.31;5.38
2020/09/03 00:45:25;89.13;89.74;3.96
2020/09/03 00:50:26;89.01;89.47;5.07
2020/09/03 00:55:25;86.31;89.85;4.31
2020/09/03 01:00:25;85.73;87.21;5.64
2020/09/03 01:05:26;88.49;89.69;4.31
2020/09/03 01:10:27;77.78;55.31;4.48
2020/09/03 01:15:25;89.26;89.14;3.89
2020/09/03 01:20:25;89.04;89.35;5.01
2020/09/03 01:25:25;89.24;89.29;4.05
2020/09/03 01:30:25;76.28;45.08;4.85
2020/09/03 01:35:25;88.89;89.62;3.93
2020/09/03 01:40:25;88.92;89.19;5.31
2020/09/03 01:45:25;89.25;89.74;3.81
2020/09/03 01:50:25;71.41;27.67;5.56
2020/09/03 01:55:24;88.85;89.36;3.94
2020/09/03 02:00:25;88.99;89.34;6.35
2020/09/03 02:05:24;83.87;89.35;3.87
2020/09/03 02:10:24;89.16;89.45;4.16
2020/09/03 02:15:24;89.21;89.52;3.86
2020/09/03 02:20:24;64.78;29.43;4.97
2020/09/03 02:25:25;89.25;89.49;4.08
2020/09/03 02:30:28;89.12;89.43;4.17
2020/09/03 02:35:24;89.21;89.47;4.02
2020/09/03 02:40:24;88.99;89.17;4.36
2020/09/03 02:45:28;89.12;89.61;3.92
2020/09/03 02:50:26;88.9;89.28;5.26
2020/09/03 02:55:25;89.01;89.43;3.94
2020/09/03 03:00:25;88.9;89.46;4.84
2020/09/03 03:05:25;89.09;89.72;3.88
2020/09/03 03:10:25;89.07;89.84;5.96
2020/09/03 03:15:25;88.76;89.29;3.89
2020/09/03 03:20:25;64.02;33.58;5.35
2020/09/03 03:25:25;88.93;89.69;3.91
2020/09/03 03:30:26;88.53;89.4;4.19
2020/09/03 03:35:25;87.01;89.4;3.86
2020/09/03 03:40:26;87.93;89.4;6.08
2020/09/03 03:45:25;89.1;89.59;3.96
2020/09/03 03:50:25;88.87;89.78;4.67
2020/09/03 03:55:25;89.06;89.73;3.88
2020/09/03 04:00:25;89.09;89.53;5.12
2020/09/03 04:05:24;89.31;89.52;3.98
2020/09/03 04:10:25;89.1;89.56;5.41
2020/09/03 04:15:24;89.23;89.61;4.05
2020/09/03 04:20:26;89.13;89.44;4.09
2020/09/03 04:25:24;89.06;89.74;3.89
2020/09/03 04:30:24;88.97;89.51;5.18
2020/09/03 04:35:24;89.29;89.42;3.91
2020/09/03 04:40:24;89.19;89.65;5.21
2020/09/03 04:45:24;89.24;89.48;4.38
2020/09/03 04:50:25;89.17;89.86;4.2
2020/09/03 04:55:25;89.1;89.49;3.89
2020/09/03 05:00:26;88.74;89.21;4.3
2020/09/03 05:05:25;89.19;89.77;4.02
2020/09/03 05:10:26;89.07;89.7;5.49
2020/09/03 05:15:25;89.12;89.74;4.0
2020/09/03 05:20:25;89.07;89.42;4.93
2020/09/03 05:25:25;89.17;89.25;3.94
2020/09/03 05:30:25;89.1;89.72;3.89
2020/09/03 05:35:25;89.42;89.43;3.96
2020/09/03 05:40:25;89.19;89.39;3.88
2020/09/03 05:45:24;89.07;89.51;3.9
2020/09/03 05:50:24;89.07;89.63;5.06
2020/09/03 05:55:24;89.33;89.21;3.92
2020/09/03 06:00:25;89.09;89.76;3.93
2020/09/03 06:05:25;88.99;89.24;3.86
2020/09/03 06:10:25;88.96;89.58;4.57
2020/09/03 06:15:25;89.18;89.17;3.87
2020/09/03 06:20:25;89.13;89.82;4.59
2020/09/03 06:25:25;89.05;89.52;3.79
2020/09/03 06:30:25;89.07;89.55;4.08
2020/09/03 06:35:24;89.36;89.51;3.92
2020/09/03 06:40:25;89.17;89.54;5.05
2020/09/03 06:45:25;89.29;89.36;3.9
2020/09/03 06:50:26;89.18;89.75;4.61
